Kalimat,Formalitas
Karena dialek ini berdasarkan pada wilayah atau area tempat tinggal penutur maka dialeg ini lazim ini disebut dialek areal dialek regional atau dialek geografis,1
Penggunaan istilah dialeg dan bahasa dalam masyarakat umum memang seringkali bersifat ambigu,1
Secara linguistik jika masyarakat tutur masih saling mengerti maka alat komunikasinya adalah dua dialek dari bahasa yang sama,1
Namun secara politis meskipun dua masyarakat tutur bisa saling mengerti karena alat komunikasi verbalnya mempunyai kesamaan sistem dan subsistem tetapi keduanya dianggap sebagai dua bahasa yang berbeda misalnya bahasa Indonesia dan bahasa Malaysia,1
meskipun ada kesamaan namun tetap merupakan dua bahasa yang berbeda,1
yang ketiga yaitu kronolek atau dialek temporal yakni variasi bahasa yang digunakan oleh kelompok sosial pada masa tertentu,1
Misalnya bahasa Indonesia pada masa tahun tiga puluhan lima puluhan dan variasi bahasa masa kini,1
Variasi bahasa pada ketiga zaman itu tentunya berbeda baik dari segi lafal ejaan morfologi maupun sintaksis,1
yang keempat yaitu sosiolek atau dialek sosial yakni variasi bahasa yang berkenaan status golongan dan kelas sosial para penuturnya,1
Variasi bahasa yang disebut akrolek basilek vulgar slang kolokial jargon dan ken,1
Ada juga yang menambahkan dengan sebutan bahasa prokem,1
Variasi bahasa berdasarkan pemakaiannya atau fungsinya biasa juga disebut fungsiolek ragam atau register,1
Variasi ini biasanya dibicarakan berdasarkan bidang penggunaan gaya bahasa atau tingkat keformalan dan sarana penggunaan,1
Variasi bahasa berdasarkan bidang kegiatan ini yang paling tampak cirinya adalah dalam bidang kosakata,1
Variasi bahasa berdasarkan bidang pemakaian ini adalah menyangkut bahasa itu digunakan untuk keperluan atau bidang apa,1
Misalnya bidang sastra jurnalis pendidikankegiatan keilmuan,1
Martin Joos  dalam bukunya The Five Clock membagi variasi bahasa atas lima gaya berdasarkan tingkatannya yaitu yang pertama yaitu gaya atau ragam baku  adalah variasi bahasa yang paling formal yang digunakan dalam situasi-situasi khidmat dan upacara-upacara resmi misalnya dalam upacara kenegaraan khutbah di masjid tata cara pengambilan sumpah kitab undang-undang akta notaris dan surat keputusan,1
yang kedua yaitu gaya atau ragam resmi  adalah variasi bahasa yang digunakan dalam pidato kenegaraan rapat surat dinas surat-menyurat dinas buku-buku pelajaran dsb,1
Pola dan kaidah dalam ragam resmi sudah ditetapkan secara mantap sebagai suatu standar,1
Ragam resmi pada dasarnya sama dengan ragam bahasa baku atau standar yang hanya digunakan dalam situasi resmi dan tidak dalam situasi yang tidak resmi,1
yang ketiga adalah gaya atau ragam usaha  adalah variasi bahasa yang lazim digunakan dalam pembicaraan biasa di sekolah dan rapat-rapat atau pembicaraan yang berorientasi kepada hasil atau produksi,1
yang keempat yaitu gaya atau ragam santai  adalah variasi bahasa yang digunakan dalam situasi tidak resmi untuk berbincang-bincang dengan keluarga atau teman karib pada waktu beristirahat olah raga berekreasi dsb,1
yang kelima yaitu gaya atau ragam akrab  adalah variasi bahasa yang biasa digunakan oleh para penutur yang hubungannya sudah akrab seperti anggota keluarga dan antarteman yang sudah karib,1
Variasi bahasa juga padap dilihat dari segi sarana atau jalur yang digunakan,1
Dalam hal ini dapat disebut adanya ragam lisan atau ragam tulis atau juga ragam dalam berbahasa dengan menggunakan sarana atau alat tertentu yakni dalam bertelefon dan bertelegraf,1
Dalam buku yang berjudulkan bahasa indonesia buku pegangan matakuliah dasar umum yang dituliskan oleh Fachruddin dkk,1
menjelaskan tentang variasi bahasa yang dilihat dari dua segi yakni dari  segi sinkronis dan  dari segi diakronis dapat kita bedakan tahap-tahap perkembangan yang berbeda – beda dari waktu ke waktu,1
contohnya ialah Bahasa Melayu Sriwijaya dan Bahasa Melayu klasik masing masing merupakan variasi historis Bahasa Melayu atau Bahasa Indonesia,1
dari segi sinkronis varisi-variasi Bahasa dapat dilihat pada dimensi daerahdimensi sosial dimensi psikis dan fisik penutur dimensi kebutuhan dan dimensi menyangkut pembicara tempat berbicara bidang pembinaan suasana atau situasi pembicaraan dan sebagainya,1
Variasi – variasi Bahasa yang timbul karena perbedaan asal penuturnya disebut dialek Geografis  sedangkan variasi Bahasa yang disebabkan oleh  perbedaan kelas sosial penuturnya disebut dialek sosial atau sosiolek  misalnya Bahasa Indonesia dialek Ambon Bahasa Indonesia dialek Minahasa,1
Bahasa Indonesia dialek Jakarta dan sebagainya,1
Pemakaian Bahasa yang menimbulkan variasi menurut kelas sosial dalam masyarakat disebut dialek sosial misalnya Bahasa yang digunakan di kalangan anak-anak berbeda dengan bahas yang digunakan di kalangan orang dewasa Bahasa yang digunakan di kalangan orang berpendidikan  baik antar mereka maupun antarakelas atau golongan,1
Setiap penutur mempunyai sifat-sifat kas baik yang disebabkan factor fisik maupun psikis yang dimiliki oleh orang lain,1
sifat-sifat khas yang disebabkan oleh factor fisik misalnya karena perbedaan bentuk atau kualitas alat-alat tuturnya ,1
Sedangkan sifat – sifat khas yang disebabkan oleh faktor psikis misalnya perbedaan waktu tempat intelegensi dan sikap mental yang lain,1
Variasi - variasi Bahasa ditimbulkan oleh sifat khas baik disebabkan oleh factor fisik maupun psikis dikenal dengan istilah idiolek,1
Di dalam media massa misalnya surat kabar dapat kita jumpai berbagai jenis tulisan antara lain berita tentang kelaparan alasan tentang suatu masalah yang dianggap kurang baik tajuk rencana yang merupakan tanggapan atau ulasan redaksi terhadap situasi iklan tempat usahawan menawarkan usahanya  dan sebagainya masing – masing menggunakan pengungkapan Bahasa yang berbeda – beda sesuai dengan sifat - sifat khas kebutuhan pemakaiannya,1
Bahasa berita biasa berbeda dengan Bahasa ulasan Bahasa ulasan berbeda dengan Bahasa iklan  Bahasa iklan berbeda dengan Bahasa tajuk  Bahasa tajuk berbeda dengan Bahasa kritik  dan koreksi,1
variasi – variasi yang disebabkan oleh sifat – sifat khas kebutuhan  pemakaiannya seperti diatas dikenal dengan istilah register,1
Penjenisan bahasa dapat dilakukan secara sosiolinguistik namun secara sosiolinguistik tidak sama dengan penjenisan  bahasa secara genealogis  maupun tipologis,1
Penjenisan atau klasifikasi secara genealogis dan tipologis berkenaan dengan ciri-ciri internal bahasa-bahasa itu sedangkan penjenisan secara sosiolinguistik berkenaan dengan faktor-faktor eksternal bahasa atau bahasa-bahasa itu yakni sosiolinguistik politis dan kultural,1
Penjenisan berdasarkan sosiologis artinya penjenisan itu tidak terbatas pada struktur internal bahasa tetapi juga berdasarkan faktor sejarah kaitannya dengan sistem linguistik lain dan pewarisan dari satu generasi ke generasi berikutnya,1
dalam penjenisan ini ada yang namanya dasar penjenisan yang pertama yaitu standarisasi atau pembukaan adalah adanya kodifikasi dan penerimaan terhadap sebuah bahasa oleh masyarakat pemakai bahasa itu akan seperangkat kaidah atau norma yang menentukan pemakaian bahasa yang benar,1
Bahasa baku atau standar ialah corak bahasa yang diterima sebagai patokan dan yang dijadikan acuan atau model bagi suatu masyarakat bahasa yang lebih luas,1
Bahasa berstandar yang hendak berfungsi dengan baik harus memperoleh kemantapan,1
Jadi standarisasi ini mempersoalkan apakah sebuah bahasa memiliki kaidah-kaidah atau norma-norma yang sudah dikodifikasikan atau tidak yang diterima oleh masyarakat tutur dan merupakan dasar dalam pelajaran bahasa baik sebagai bahasa pertama maupun bahasa kedua,1
Standarisasi nampak merupakan satu ciri bahasa yang diharuskan “Bukan satu ciri yang sudah ada secara internal dalam bahasa itu” ,1
yang kedua yaitu otonomi atau keotonomian,1
Sebuah sistem linguistik disebut mempunyai keotonomian kalua sistem linguistik itu memiliki kemandirian sistem yang tidak berkaitan dengan bahasa lain ,1
yang ketiga yaitu faktor historis atau kesejarahan,1
Sebuah sistem linguistik dianggap mempunyai historis kalua diketahui atau dipercayai sebagai hasil perkembangan yang normal pada masa lalu ,1
Faktor kesejarahan ini berkaitan dengan tradisi dari etnik tertentu,1
Jadi faktor historis ini mempersoalkan apakah sistem linguistic itu tumbuh melalui pemakaian oleh kelompok etnik atau sosial tertentu atau tidak,1
yang keempat yaitu  factor vitalitas atau keterpakaian,1
Menurut  yang dimaksud dengan vitalitas adalah pemakaian sistem linguistik oleh satu masyarakat penutur asli yang tidak terisolasi,1
Bahasa apabila dilihat dari sikap politik atau sosial politik kita dapat membedakan adanya bahasa nasional bahasa resmi bahasa negara dan bahasa persatuan,1
Perbedaan ini dikatakan berdasarkan sikap sosial politik karena sangat erat kaitannya dengan kepentingan kebangsaan,1
Sebuah sistem linguistic disebut sebagai bahasa nasional seringkali juga disebut sebagai bahasa kebangsaan adalah kalau sistem linguistic itu diangkat oleh suatu bangsa  sebagai salah satu identitas kenasionalan bangsa itu,1
Bahasa Indonesia yang berasal dari bahasa melayu adalah sebuah sistem linguistik yang secara resmi dalam undang-undang dasar sebuah negara ditetapkan sebagai alat komunikasi remi kenegaraan,1
Artinya segala urusan kenegaraan dijalankan dengan menggunakan bahasa itu,1
Yang dimaksud dengan bahasa resmi adalah sebuah sistem linguistik yang ditetapkan untuk digunakan dalam suatu pertemuan seperti seminar konferensi rapat dsb,1
Pengangkatan suatu sistem linguistik sebagai bahasa persatuan adalah dilakukan oleh suatu bangsa dalam kerangka perjuangan berjuang itu merupakan masyarakat yang multilingual,1
Kebutuhan akan adanya sebuah bahasa persatuan adalah untuk mengingat dan mempererat rasa persatuan sebagai satu kesatuan bangsa,1
Dari uraian di atas dapat dilihat bahwa bahasa nasional bahasa negara bahasa resmi dan bahasa persatuan di Indonesia mengacu pada satu sistem linguistik yang sama yaitu bahasa Indonesia,1
Bahasa apabila dilihat dari tahap pemerolehannya dapat dibedakan adanya bahasa ibu bahasa pertama bahasa kedua  dan bahasa asing,1
Yang dimaksud dengan bahasa ibu adalah satu sistem linguistic yang pertama kali dipelajari secara alamiah dari ibu atau keluarga yang memelihara seorang anak,1
Bahasa ibu yang lazim disebut sebagai bahasa pertama  karena bahasa itulah yang pertama-tama dipelajarinya,1
Kalau kemudian si anak mempelajari bahasa lain yang bukan bahasa ibunya maka bahasa lain yang dipelajari itu disebut bahasa kedua ,1
Andai kata si anak mempelajari bahasa lain lagi maka bahasa yang dipelajari yang terakhir itu disebut bahasa ketiga  begitupun seterusnya,1
Yang disebut bahasa asing akan selalu merupakan bahasa kedua bagi si anak,1
Disamping itu penamaan bahasa asing ini juga bersifat politis yaitu bahasa yang digunakan oleh bangsa lain,1
Oleh karena itu bahasa Malaysia Arab Inggris dsb,1
adalah bahasa asing bagi bangsa Indonesia,1
Sebuah bahasa asing dapat menjadi bahasa kedua jika dipelajari setelah menguasai bahasa ibu,1
Dalam jenis bahasa ada yang dikatakan Lingua Franca yang memiliki pengertian yaitu sistem linguistic yang digunakan sebagai alat komunikasi sementara oleh para partisipan yang mempunyai bahasa ibu yang berbeda,1
Dasar pemilihan lingua franca adalah keterpahaman atau saling pengertian dari partisipan yang menggunakannya,1
Bahasa apapun baik sebagai lingua pijin maupun kreol dapat menjadi sebuah lingua franca,1
Variasi bahasa merupakan Variasi atau ragam bahasa itu terjadi karena akibat dari adanya keragaman sosial dan keragaman fungsi bahasa,1
Dalam hal ini variasi bahasa perlu dipahami karena memiliki banyak sekali bahasa daerah atau dialek dapat disimpulkan bahwa variasi bahasa terbagi menjadi 4  kelompok  Variasi dari segi penutur,1
Variasi dari segi pemakaian,1
Variasi dari segi keformalan dan  Variasi dari segi Sarana,1
Penjenisan secara sosiolinguistik berkenaan dengan faktor – faktor eksternal bahasa atau bahasa – bahasa itu yakni sosiolinguistik politis dan kultural,1
Penjenisan bahasa juga dapat berdasarkan sosiolinguistik berdasarkan sikap pilitik berdasarkan tahap pemerolehan dan lingua franca ,1
Penelitian ini bertujuan mendeskripsikan wujud dan jenis interferensi bahasa Indonesia ke dalam bahasa Inggris pada abstrak artikel dalam jurnal ilmiah,1
Ada 13 jurnal ilmiah yang menjadi bahan kajian,1
Metode yang digunakan pada penelitian ini adalah deskriptif dengan kajian distribusional dan padan,1
Data diambil dari abstrak jurnal ilmiah yang diterbitkan oleh beberapa Universitas kurun waktu 2003—2008,1
Hasil penelitian menunjukkan terdapat tiga bentuk interferensi yaitu morfologis sintaksis dan semantik,1
Interferensi morfologis meliputi pengurangan fungsi morfem infleksi dalam pembentukan verba untuk orang ketiga tunggal penjamakan dan hubungan milik,1
Interferensi sintaksis meliputi keterbalikan pola susun frasa bahasa Inggris paralelisasi ketidakhadiran artikel ketidakhadiran to be dan ketidakapikan struktur kalimat pasif,1
Intereferensi semantik terdapat pada semantik penambahan dan penggantian,1
Bahasa Inggris merupakan salah satu bahasa yang eksistensinya semakin hari semakin dirasakan penting oleh masyarakat dunia,1
Hal ini dapat dipahami karena bahasa Inggris tampil menjadi bahasa dunia dengan penyebaran wilayah pemakaiannya sangat luas,1
Oleh karena itu PBB menjadikan bahasa ini salah satu bahasa resmi,1
Untuk mengembangkan ilmu pengetahuan dan teknologi penguasaan bahasa Inggris sangat penting karena berdasarkan penelitian yang dilakukan oleh Unesco lebih kurang 71% penulisan ilmiah dilakukan dalam bahasa Perancis Jerman dan Inggris dengan bahasa Inggris menduduki 62% dari output,1
Indonesia merupakan negara yang memiliki kepentingan dengan bahasa Inggris,1
Sebagai negara berkembang tentu saja untuk pergaulan internasional masyarakat Indonesia merasakan pentingnya penguasaan bahasa Inggris,1
Apalagi dalam era kesejagatan ini penyebaran informasi dilakukan melalui media bahasa Inggris,1
Dengan demikian bahasa Inggris menjadi bahasa asing pertama yang perlu dikuasai oleh masyarakatnya,1
Di Indonesia sudah lama bahasa Inggris diberikan di sekolah menengah pertama  sekolah menengah atas  dan perguruan tinggi ,1
Bahkan dewasa ini di beberapa tempat bahasa Inggris diberikan di tingkat sekolah dasar,1
Hal ini menunjukkan bahwa bahasa Inggris sangatlah penting dan perlu dikuasai oleh peserta didik untuk kepentingan ilmu pengetahuan,1
Tidak dapat dimungkiri bahwa ilmu pengetahuan pada umumnya berasal dari Barat,1
Bahasa Inggris seperti bahasa-bahasa alami lainnya memiliki aturan gramatika,1
Karakteristik bahasa Inggris menyangkut antara lain sifat bahasa yang inflektif,1
Hal ini berbeda dengan bahasa Indonesia yang aglutinatif,1
Berkaitan dengan verba misalnya bahasa Inggris memiliki sistem konjugasi yang menyangkut temporal,1
Dengan demikian penggunaan verba bahasa Inggris sangat dipengaruhi oleh kala,1
Bahasa Indonesia tidak mengenal kala,1
Oleh karena itu pada praktiknya dalam penggunaan bahasa Inggris sering ditemukan kesalahan yang menyangkut masalah ini seperti pada contoh berikut yang memperlihatkan ketidaksesuaian bentuk verba show dengan waktu lampau atau perfek,1
Kekeliruan seperti ini tidak hanya ditemukan pada mereka yang sedang belajar bahasa Inggris pada tingkat pemula tetapi ditemukan pula di tingkat perguruan tinggi,1
Dalam kepustakaan sosiolinguistik gejala kebahasaan seperti di atas ini berkaitan dengan interferensi,1
Menurut Weinreich interferensi merupakan perubahan suatu sistem bahasa sehubungan dengan adanya persentuhan bahasa tersebut dengan unsur-unsur bahasa lain yang dilakukan oleh penutur yang bilingual,1
Penelitian yang menyangkut interferensi sudah banyak dilakukan,1
Para ahli yang telah mengkaji ihwal interfensi di antaranya adalah Rusyana  Mustakim  dan Agustina ,1
Rusyana mengkaji interferensi sehubungan dengan penulisan disertasi,1
Interferensi yang dikajinya berkaitan dengan morfologi bahasa Sunda ke dalam bahasa Indonesia pada karangan anak sekolah dasar,1
Mustakim mengkaji interferensi bahasa Jawa dalam surat kabar berbahasa Indonesia,1
Sementara itu penelitian mengenai interferensi bahasa Indonesia terhadap penguasaan belajar bahasa Inggris siswa sekolah dasar telah dilakukan oleh Agustina,1
Jenis interferensi yang dikaji adalah interferensi morfologis dan sintaktis melalui lembar kerja tes bahasa Inggris yang diolah secara naratif-deskriptif kualitatif,1
Namun sepanjang pengetahuan penulis interferensi struktur bahasa Indonesia ke dalam bahasa Inggris dalam abstrak belum dilakukan,1
Oleh karena itu penelitian ini perlu dilakukan untuk mengisi kekosongan tersebut,1
Menurut Weinreich interferensi dari dua bahasa yang melakukan kontak ditentukan oleh faktor-faktor linguistik struktural dan nonlinguistik ,1
Faktor-faktor linguistik struktural dapat diramalkan dari suatu perbandingan  dari sistem fonologi grammatikal dan leksikal dari kedua bahasa tersebut,1
Sementara itu bentuk-bentuk tipikal dari interferensi bagaimanapun hanya dapat diramalkan dari gambaran sosiolinguistik yang menghubungkan bentuk-bentuk linguistik struktural dengan faktor-faktor ekstralinguistik seperti peranan latar sosiokultural fungsi bahasa dalam kelompok dwibahasawan kesesuaian antara linguistik dan sosiokultural standardisasi bahasa sebagai simbol dari loyalitas bahasa durasi dari kontak antara bahasa-bahasa kristalisasi dari bahasa-bahasa baru dan perubahan bahasa,1
Metode kajian yang digunakan dalam penelitian ini adalah metode distribusional dan padan,1
Metode distribusional digunakan untuk memilah data berdasarkan kriteria tertentu dari segi struktur,1
Data yang sudah dipilah dikelompokkan ke dalam jenis interferensi morfologi sintaksis dan semantik,1
Metode padan digunakan untuk mengkaji kalimat bahasa Inggris yang tidak apik melalui telusuran/imbangannya dalam bahasa Indonesia,1
Dengan demikian ketidakapikan dalam menulis kalimat bahasa Inggris dapat diketahui penyebabnya,1
Sumber data penelitian ini adalah data tulis yang berupa abstrak berbahasa Inggris pada jurnal ilmiah di beberapa universitas,1
Pertimbangan pengambilan data dari beberapa universitas dapat lebih memperkaya variasi interferensi yang tampak pada abstrak,1
Teknik yang digunakan dalam pengumpulan data adalah teknik simak dengan teknik alat data tulis,1
Data mengenai interferensi dicatat pada kartu data kemudian data dikelompokkan sesuai dengan interferensi yang tampak pada data tersebut,1
Selanjutnya setiap kelompok data tersebut diidentifikasi dan dikaji untuk memperoleh simpulan yang relevan dengan tujuan penelitian,1
Inkorporasi pelesapan verba dalam bahasa Bali mengharuskan adanya proses morfologis terhadap kata yang akan menduduki posisi verba,1
Proses inkorporasi dalam bahasa Bali biasanya diikuti dengan proses afiksasi,1
Artikel ini bertujuan untuk menjelaskan proses afiksasi pada inkorporasi pelesapan verba dalam bahasa Bali,1
Sumber data dari pnelitian ini adalah buku cerita modern berbahasa Bali yang berjudul Tutur Bali karya I Wayan Westa ,1
Data penelitian ini diperoleh melalui metode pustaka dengan teknik catat,1
Data yang diperoleh diklasifikasi sesuai dengan jenis afiksasi yang terjadi,1
Data yang te-lah terklasifikasi dianalisis dengan menggunakan metode agih,1
Hasil analisis disajikan dengan metode informal,1
Berdasarkan analisis yang telah dilakukan proses afiksasi yang ditemukan pada kasus inkorporasi pelesapan verba meliputi proses prefiksasi proses su-fiksasi dan proses penambahan kombinasi afiks,1
Bahasa sebagai sarana komunikasi terus berkembang dari waktu ke waktu,1
Tidak mustahil jika muncul banyak kosakata baru yang mengekspresikan hal baru ataupun yang memperhalus makna,1
Pembentukan kosakata baru kerap kali berhubuungan dengan proses afiksasi,1
Penelitian mengenai proses afiksasi dalam pembentukan kata baru telah dilakukan dengan judul pembentukan kata-kata ba-ru dalam bahasa Bali ,1
Penelitian ini menemukan tiga pola umum pembentukan kata baru bahasa Bali yaitu prefiks + kata dasar kata dasar + sufiks dan kombinasi afiks + kata dasar,1
Berdasarkan penelitian ini pembentukan kata baru bahasa Bali berkaitan dengan proses afiksasi,1
Penelitian proses afiksasi tidak hanya terjadi dalam ruang lingkup satu bahasa tetapi juga dapat terjadi dalam lingkup yang lebih luas misalnya pada daerah yang terdapat interaksi antar-etnis,1
Penelitian yang berjudul afiks Melayu dialek Jembrana Bali kampung Loloan kecamatan Negara kabupaten Jembrana mengulas mengenai jenis-jenis afiks serta fungsi dan makna afiks yang digunakan oleh masyarakat kampung Loloan campuran etnis Melayu-Pontianak  Bugis  Treng-ganu  Arab Jawa dan Bali ,1
Penelitian ini mendeskripsikan jenis-jenis afiks yaitu prefiks sufiks dan konfiks yang ditemukan dalam bahasa tersebut,1
Penggunan afiks ini sudah tentu menunjukkan adanya proses afiksasi dalam bahasa Melayu dialek Jembrana tersebut,1
Penelitian yang dilakukan Satyawati tentang analisis gramatikal dari adjek-tiva bahasa Bali juga menyinggung tentang bentuk adjektiva bahasa Bali yang pada dasarnya dapat digolongkan menjadi dua kelompok yaitu adjektiva mono-morfemik dan polimorfemik,1
Ada tiga jenis adjektiva polimorfemik yaitu adjek-tiva dengan afiks adjektiva dengan pengulangan dan gabungan adjektiva ,1
Penelitian ini menjelaskan proses afiksasi pembentukan adjek-tiva secara infleksional melalui penambahan sufiks –an misalnya pada adjektiva bawak  yang menjadi bawakan ,1
Penelitian yang telah dilakukan banyak mengungkap jenis-jenis afiks pola pembentukan kata dengan menggunakan afiks dan fungsi serta makna dari afiks tersebut,1
Mengulas afiks dan membedah kata dari sisi linguistik memang bukan hal baru yang dilakukan,1
Banyak penelitian yang telah dilakukan dan menghasilkan hasil yang menarik dalam kasus ilmu bahasa,1
Penelitian mengenai afiksasi bahasa Bali yang dilihat dari sudut pandang morfologi generatif adalah salah satu penelitian tentang afiksasi dalam bahasa Bali sebagai bahasa tipe ag-lutinasi yang pembentukan katanya melalui proses afiksasi ,1
Pros-es afiksasi ini tidak semata-mata hanya penambahan afiks yang tidak memperhi-tungkan segi semantis melainkan suatu proses penambahan afiks yang mem-berikan makna semantis dan berterima dalam masyarakat,1
Analisis fungsi dan makan afiks yang dilakukan Luckiyanti mengupas fungsi dan makna afiks yang ditemukan pada judul berita pada surat kabar Jawa Pos edisi Oktober 2014 ,1
Penelitian ini jelas menjelaskan afiks tersebut tidak hanya membentuk suatu kata tanpa mempertimbangkan unsur semantis dari kata yang terbentuk,1
Proses afiksasi pada kasus inkorporasi pelesapan verba merupakan hal yang sangat menarik untuk dibahas terlebih lagi penelitian yang sebelumnya dil-akukan banyak yang hanya memaparkan proses afiksasi dari suatu bahasa terten-tu,1
Inkorporasi merupakan pengintegrasian kasus ke dalam sebuah verba atau peleburan sebuah kasus secara morfologis tanpa membawa perbedaan semantis,1
Kasus inkorporasi dapat dijelaskan sebagai kon-struksi yang mengubah struktur namun tetap membawa makna yang sama,1
Proses afiksasi jelas terjadi pada kasus inkorporasi pelesapan verba,1
Verba yang dilesap-kan disetarakan dengan afiks tertentu untuk membentuk makna yang sama,1
Penelitian mengenai inkorporasi banyak dilakukan pada kasus inkorporasi yang melibatkan frasa nomina dan nomina seperti penelitian yang berjudul Hindi pseudo-incorporation yang mengulas tentang kasus inkorporasi bahasa Hindi yang lebih melibatkan frasa nomina dibandingkan dengan nomina ,1
Jenis-jenis inkorporasi pelesapan verba juga pernah diteliti dengan objek penelitian bahasa Bali,1
Berdasarkan hasil penelitian ditemukan bahwa terdapat empat jenis inkorporasi pelesapan verba yaitu inkorporasi objektif inkorporasi instrumental inkorporasi lokatif dan inkorporasi keadaan ,1
Keempat jenis inkorporasi tersebut menunjukkan adanya proses afiksasi yang terjadi ketika verba dilesapkan,1
Penelitian ini adalah penelitian yang mengulas proses afiksasi pada kasus inkorporasi pelesapan verba yang ditemukan dalam bahasa Bali,1
Penelitian tentang inkorporasi nomina dan progresif pada bahasa Jerman menjelaskan bahwa inkorporasi nomina tidak secara umum dianggap se-bagai sifat bahasa Indo-Eropa melainkan hanya sebagai suatu fenomena bahasa ,1
Penelitian ini menjelaskan sintaksis dan semantik dari progresif bahasa Jerman dan menkonstruksi serta menganalisis inkorporasi nomina dalam bahasa Jerman,1
Banyak penelitian tentang inkorporasi ataupun proses afiksasi yang telah dilakukan,1
Banyak pula temuan-temuan dari penelitian tersebut,1
Satu penelitian tidak menjelaskan kebenaran mutlak dari suatu bentuk kasus bahasa secara terus menerus,1
Bahasa yang selalu berkembang menyebabkan selalu ada fenomena ke-bahasaan yang baru,1
Hal ini tentu menjadi hal yang sangat menarik bagi peneliti bahasa di seluruh dunia,1
Salah satu bahasa yang mengalami perubahan dan perkembangan adalah bahasa Bali,1
Sebelum teknologi menyentuh masyarakat Bali bahasa Bali tidak memiliki kosakata yang baru,1
Kosakata yang ada adalah bentuk refleksi dari alam Bali seperti yang dijelaskan pada penelitian ekolinguis-tik yang berjudul beblabadan bahasa Bali dalam perspektif ekolinguistik ,1
Perkembangan teknologi yang menyentuh masyarakat Bali menyebabkan adanya kosakata baru yang diadopsi bahasa Bali dan terkadang digunakan bersama afiks-afiks bahasa Bali,1
Bahasa Bali yang merupakan bahasa aglutinatif sebagian besar katanya dibentuk dengan proses afiksasi,1
Hal inilah yang menyebabkan bahasa Bali se-bagai objek penelitian yang sangat menarik terlebih lagi bahasa Bali yang sudah mengalami perkembangan,1
Penelitian ini mencoba mengulas proses afiksasi pada kasus inkorporasi pelesapan verba yang ditemukan pada cerita bahasa Bali mod-ern,1
Kasus inkorporasi pelesapan verba yang terjadi mengharuskan adanya penggunaan kata lain sebagai pengganti verba dan kata tersebut biasanya men-galami proses afiksasi,1
Penelitian ini menjelaskan mengenai proses afikasi yang terjadi pada kasus inkorporasi pelesapan verba,1
Verba yang dilesapkan tidak benar-benar hilang dari kalimat melainkan bergabung dengan kata lain baik nom-ina ataupun adjektif melalui suatu proses afiksasi sehingga makna verba tersebut tidak hilang namun melekat bersama kata lain yang telah mengalami proses af-iksasi tersebut,1
Data yang digunakan dalam penelitian ini adalah berupa teks bahasa Bali yang diperoleh dari buku yang memuat kumpulan cerita bahasa Bali yang ber-judul Tutur Bali karya I Wayan Westa ,1
Data penetian ini dikumpulkan dengan menggunakan metode pustaka dengan menerapkan teknik catat,1
Cerita-cerita bahasa Bali dibaca secara menyeluruh kemudian kalimat-kalimat yang mengandung inkorporasi dicatat dan diklasifikasikan berdasarkan proses afiksas-inya,1
Data yang telah diklasifikasi dianalisis dengan menggunakan metode agih dan menerapkan teknik pilah atau pisah,1
Hasil analisis dari penelitian ini disajikan dengan menggunakan metode informal,1
Proses afiksasi pada kasus inkorporasi pelesapan verba dalam bahasa Bali dapat dikatakan sebagai proses yang harus ada,1
Proses afiksasi ini dialami oleh jenis kata yang akan menjadi verba menggantikan verba awal yang telah dilesap-kan,1
Dengan melesapkan verba awal maka perlu adanya verba lain yang dibentuk dengan proses afiksasi sehingga makna ketika verba awal masih ada dan atau su-dah dilesapkan masih sama,1
Secara struktur sintaksis kalimat sudah tentu men-galami perubahan struktur namun secara semantis makna yang dikandung kedua kalimat masih sama,1
Proses afiksasi yang ditemukan pada penelitian ini adalah prefiksasi suffiksasi dan kombinasi afiks,1
Ketiga proses afiksasi ini melekat pa-da pelbagai kata yang membentuk verba atau predikat,1
Dewasa ini masih banyak guru yang menggunakan teknik pembelajaran secara teoretis dan hafalan sehingga kegiatan pembelajaran cenderung berlangsung kaku monoton dan membosankan,1
Terkhusus pada pelajaran bahasa Indonesia materi yang disampaikan nyatanya masih belum mampu melekat pada diri siswa sebagai sesuatu yang rasional kognitif dan afektif,1
Penggunaan metode pembelajaran yang masih konvensional itulah yang berimbas pada tingkat penguasaan materi pelajaran bahasa Indonesia siswa yang masih rendah,1
Lebih jauh kondisi pembelajaran semacam ini merupakan bentuk kegagalan siswa dalam mengembangkan pengetahuan dan keterampilan kebahasaan serta sikap positif terhadap penggunaan bahasa Indonesia yang baik dan benar,1
Kondisi seperti ini dapat diatasi  dengan  menerapkan  inovasi  pembelajaran  yang  dapat  digunakan  oleh  guru  dalam melaksanakan pembelajaran bahasa Indonesia melalui pendekatan proses yang tertuang ke dalam empat  aspek  keterampilan  berbahasa  Indonesia  yakni  keterampilan  menyimak  berbicara membaca dan menulis,1
Berbahasa  merupakan  kegiatan  yang selalu  mengisi  berbagai  bidang  kehidupan manusia  baik  dalam  bidang  ekonomi  hukum politik dan pendidikan,1
Kegiatan tersebut dapat berlangsung  secara  transaksional  maupun interaksional,1
Dengan  bahasa  seseorang  dapat menyampaikan  ide  pikiran  perasaan  atau informasi  kepada  orang  lain  baik  secara  lisan maupun  secara  tulisan,1
